Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020
Gambia,GMB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gm/flat/64.png,2280102,2.280102015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,.8771537542,3.508615017,3.508615017,3.508615017,3.508615017,3.508615017,3.508615017,3.508615017,3.947191715,3.947191715,3.947191715,3.947191715,3.947191715,3.947191715,3.947191715,3.947191715,3.947191715,4.38576889,4.38576889,4.38576889,4.38576889,4.38576889,5.262922287,5.262922287,5.701499462,5.701499462,5.701499462,5.701499462,5.701499462,5.701499462,5.701499462,7.455806732,7.89438343,8.332960129,8.332960129,8.771537781,8.771537781,8.771537781,8.771537781,8.771537781,8.771537781,8.771537781,9.210114479,9.210114479,9.210114479,9.210114479,9.210114479,9.648691177,9.648691177,9.648691177,10.52584457,10.52584457,10.52584457,10.52584457,10.52584457,10.52584457,10.52584457,10.52584457,10.52584457,11.40299892,11.40299892,11.40299892,11.40299892,11.40299892,11.40299892,11.40299892,11.40299892,11.84157562,11.84157562,11.84157562,11.84157562,11.84157562,11.84157562,11.84157562,11.84157562,11.84157562,14.03446007,14.91161346,14.91161346,14.91161346,14.91161346,14.91161346,14.91161346,14.91161346,14.91161346,21.4902668,21.4902668,24.99888229,24.99888229,24.99888229,25.43745804,26.31461143,26.31461143,26.31461143,28.94607353,28.94607353,28.94607353,28.94607353,29.82322693,29.82322693,29.82322693,29.82322693,34.64757156,50.43634033,59.64645386,64.03221893,64.03221893,96.92549133,96.92549133,99.5569458,108.3284836,117.1000214,133.3273621,152.1861725,175.8693237,175.8693237,182.0093994,190.7809448,190.7809448,199.552475,199.552475,214.9026642,214.9026642,263.5846863,267.970459,279.8120422,325.8626099
Guinea,GIN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gn/flat/64.png,12414318,12.41431808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1611042917,.4027607441,.4027607441,.4027607441,.4027607441,.4027607441,.8860736489,1.208282232,1.369386554,1.369386554,1.369386554,2.497116566,2.497116566,3.94705534,4.752576828,5.235889912,7.00803709,9.827362061,10.23012257,13.21055222,13.69386578,15.38546085,16.75484657,16.75484657,19.81582832,21.6685276,25.21282196,26.50165749,27.54883575,32.62361908,32.62361908,36.24846649,40.11497116,48.08963394,50.66730118,53.40607452,56.22539902,57.51423264,57.51423264,65.73055267,68.95263672,72.09416962,72.09416962,91.26558685,91.26558685,101.7373657,122.8420258,122.8420258,126.8696365,126.8696365,131.3805542,134.7637482,134.7637482,134.7637482,134.7637482,157.0766907,161.1042938,163.5208588,163.5208588,171.9788361,182.6117249,187.8476105,202.3470001,214.8325806,230.1374969,231.7485352,235.051178,236.9844208,236.9844208,244.3146667,250.1949768,258.8140564,260.5056458,262.5194397,267.9970093,270.977417,279.274292,283.7046814,292.4042969,295.5458374,295.5458374,296.8346558,311.0118408,311.0118408,334.6941833,339.5273132,344.9243164,346.0520325,348.4685974,350.0796509,353.7850342,358.1348572,362.1624756,364.2568054,364.2568054,365.8678589,368.6871948,376.3396301,381.17276,386.8114319,391.6445618,391.6445618,398.8136902,401.2302551,403.727356,421.5293884,423.4626465,443.9228821,450.3670654,464.8664551,474.5327148,483.2323303,488.3876648,491.2070007,495.5568237,504.014801,508.4451599,515.855957,518.5947266,520.2057495,520.2057495,521.9779053,523.9916992,530.9191895,534.2218628,544.2908936,547.7546387,550.0100708,555.6487427,555.6487427,565.4760742,568.6981812,573.531311,578.1228027,580.7810059,593.1860352,601.8856812,606.718811,610.1019897,614.4517822,616.0628052,616.0628052,620.8959351,638.6174316,647.6392822,656.5,658.9165649,667.1328735
Ghana,GHA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gh/flat/64.png,29767108,29.76710892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.033594124,.067188248,.067188248,.067188248,.067188248,1.041417956,1.041417956,1.041417956,1.041417956,1.041417956,1.041417956,1.041417956,1.041417956,1.142200232,.1007823795,.1343764961,.1343764961,.1343764961,.1343764961,.5711001158,.5711001158,2.788312435,2.788312435,3.325818539,3.325818539,3.325818539,3.325818539,3.325818539,3.325818539,4.501612663,4.501612663,5.207089424,5.207089424,6.315695763,6.315695763,7.121954441,7.121954441,7.693054676,7.693054676,9.876672745,9.876672745,9.876672745,10.17901993,10.85090256,12.69857979,12.69857979,16.59549904,16.59549904,17.26737976,22.6424408,49.04742432,58.92409515,58.92409515,58.92409515,59.56238556,63.76165009,63.76165009,65.54213715,66.4491806,67.12106323,69.5398407,77.83759308,81.02902985,81.02902985,81.33137512,85.32907867,99.00189209,99.00189209,100.3120575,105.2168045,107.1316681,116.1348953,119.1583633,122.1482391,122.450592,126.1459427,126.1459427,128.4639435,131.7225647,133.6710205,143.0437927,143.0437927,145.328186,148.1501007,150.0985565,152.786087,338.4272156,351.8312683,351.8312683,366.4111328,372.1557312,384.0144653,394.8989563,411.7632141,427.3172913,436.5220642,445.7268677,455.2004089,455.2004089,481.4038086,481.4038086,499.5446472,539.857605,576.3408203,590.0472412,625.5897827,645.4103394,666.2050781,678.1646118,707.727417,707.727417,722.6432495,748.1411743,769.8093872,774.1430054,781.0298462,836.5273438,850.9727783,876.4707642,876.4707642,933.9503174,955.3497314,990.8251343,1001.13855,1028.685669,1051.025879,1051.025879,1078.237061,1120.868042,1120.868042,1152.71521,1152.71521,1194.707886,1222.288696,1230.821533,1266.565674,1287.662842,1300.999756,1312.018555,1320.921021,1326.800049,1334.291504,1348.703369,1355.926147,1362.812866,1370.505981,1376.116211,1386.631104,1391.065552,1391.065552,1395.231201,1400.707031,1405.678955,1412.565796,1419.217407,1424.122192
Georgia,GEO,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ge/flat/64.png,3726549,3.72654891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2683447897,.2683447897,.2683447897,.2683447897,.2683447897,.2683447897,.805034399,.805034399,2.415103197,2.683447838,2.951792717,3.756827116,3.756827116,4.830206394,5.366895676,5.635240555,6.171930313,6.976964474,7.513654232,9.660412788,9.660412788,10.46544743,12.34386063,13.41724014,13.68558407,14.49061871,16.10068703,17.97910118,18.24744606,18.51579094,19.0524807,20.39420509,21.19923782,23.07765198,24.95606613,25.49275589,26.02944565,28.71289253,29.78627205,35.4215126,37.29992676,39.98337555,41.8617897,45.08192444,47.76537323,49.3754425,55.54737091,55.54737091,59.84088898,59.84088898,64.40274811,72.18475342,73.79481506,77.28330231,79.6984024,82.91854095,85.06529999,93.65233612,99.82426453,102.7760544,105.4595032,112.43647,114.0465393,115.9249496,122.3652267,127.4637756,130.1472321,132.8306732,136.5874939,140.0759888,141.1493683,144.1011505,149.4680481,153.7615662,154.5666046,161.0068817,162.3486023,167.4471588,170.1306,171.7406616,172.8140411,174.424118,177.9125977,180.8643951,183.2794952,184.0845337,185.1579132,186.2312927,187.0363159,188.3780518,188.6463928,188.9147339,194.2816315,196.1600494,198.3068085,198.8434906,201.7952881,202.6003265,204.2103882,206.0888062,206.8938293,208.2355652,209.3089447,209.5772858,210.6506653,212.2607269,213.0657654,213.0657654,219.2377014,220.3110809,221.3844604,222.1894836,222.726181,224.8729401,225.6779785,226.4830017,227.0196991,228.3614197,229.9714813,229.9714813,233.4599762,234.2649994,236.9484558,237.4851379,240.1685944,241.2419739,241.5103149,242.3153534,243.3887329,244.4621124,244.7304535,246.0721741,246.8772125,247.4138947,248.7556305,249.2923126,250.9023895,252.2441101,254.1225128,256.2692871,257.3426514,258.1477051,261.3678284,264.8563232,266.7347107,267.2714233,268.3447876,271.0282288,282.8354187,283.908783,286.5922546,291.1541138,291.959137,291.959137,293.0325012,293.0325012,294.6425781,297.3260193,302.6929321,303.7662964,303.7662964,305.1080322,308.5965271,308.5965271,319.3302917,320.9403687
United Kingdom,GBR,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/gb/flat/64.png,66460344,66.46034241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0150465667,.0150465667,.0150465667,.0150465667,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.1203725338,.270838201,.270838201,.270838201,.270838201,.270838201,.270838201,.270838201,.270838201,.270838201,.3009313345,.7824214697,.9780268669,.9780268669,.9780268669,.9780268669,.9780268669,.9780268669,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,2.031286478,5.176019192,5.176019192,5.176019192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,GAB,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/ga/flat/64.png,2119275,2.119275093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,.4718594551,1.88743782,1.88743782,3.303016186,3.303016186,3.303016186,3.303016186,7.549751282,11.32462692,11.32462692,12.26834583,14.15578365,14.15578365,20.28995705,25.00855064,31.61458397,31.61458397,31.61458397,40.10805511,40.10805511,43.88293076,43.88293076,43.88293076,51.90454102,51.90454102,51.90454102,51.90454102,59.92615128,64.64474487,71.72264099,85.87841797,103.3372192,115.1337051,115.1337051,142.0296936,150.0513153,172.2286987,172.2286987,189.6875,216.5834961,216.5834961,265.1850281,279.8126526,297.7433167,315.2021179,334.5483704,340.6825256,340.6825256,340.6825256,367.5785217,377.9594421,385.9810486,393.0589294,393.0589294,393.0589294,393.0589294,442.604187,461.4785461,483.184082,483.184082,483.184082,483.184082,629.4605103,675.7027588,710.1484985,781.8711548,825.7540283,825.7540283,825.7540283,944.6626587,994.2078857,1027.238037,1071.120972,1098.016968,1098.016968,1098.016968,1141.899902,1141.899902,1183.423584,1183.423584,1205.600952,1205.600952,1205.600952,1214.566284,1214.566284,1265.5271,1265.5271,1417.46582,1417.46582,1417.46582,1639.71167,1639.71167,1728.893066,1728.893066,1823.736816,1823.736816,1823.736816,1903.481079,1903.481079,1998.324829,1998.324829,2105.908691,2105.908691,2105.908691,2209.246094,2209.246094,2332.401367,2332.401367,2332.401367,2464.521973,2464.521973,2551.815918,2551.815918,2646.659668,2646.659668,2691.486328,2691.486328,2691.486328,2747.637695,2747.637695,2793.407959,2793.407959,2961.861816,2961.861816,2961.861816,3021.788086,3021.788086,3120.878418,3120.878418,3177.501709,3177.501709,3177.501709,3283.669922,3283.669922,3334.158936,3334.158936,3391.253906
France,FRA,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/fr/flat/64.png,66977107,66.97710419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.029860951,.029860951,.029860951,.059721902,.059721902,.059721902,.059721902,.059721902,.059721902,.059721902,.059721902,.059721902,.059721902,.1642352343,.1642352343,.1642352343,.1642352343,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,.179165706,32.8470459,32.8470459,48.41953278,58.22885513,73.87599182,85.10370636,85.10370636,107.5292816,118.3538742,141.0034027,163.2498169,185.555954,209.1461029,230.4966736,241.6198883,257.5506897,288.7106018,317.3323364,346.4766235,372.2466125,394.0301819,405.8999023,413.842926,425.6977234,454.4836731,482.2095642,505.1577148,528.2252808,537.0939941,549.1727295,575.465332,597.039856,618.3306885,637.755249,654.1937256,658.807251,667.8849487,686.7570801,706.7788696,725.203064,736.0724487,742.8060913,746.1206665,753.0632935,773.4434204,791.6436768,807.3803711,817.7421265,819.4740601,822.1018066,829.6715698,845.3187256,856.5314941,870.4467163,883.0330811,883.0181885,894.4400024,902.0396118,914.4318848,921.4044189,928.9144287,934.0057373,939.0223999,940.0376587,948.7122803,958.8649902,963.0604248,971.9440918,979.4242554,986.1728516,987.2478027,987.2030029,992.6526489,1000.804688,1007.95636,1015.376831,1019.482727,1019.49762,1020.035156,1026.261108,1030.680542,1035.338867,1038.832642,1041.893311,1042.445801,1040.937866,1044.282227,1048.462769,1049.940918,1052.538818,1054.703735,1055.002319,1056.137085,1059.347046,1062.124146,1064.871338,1068.275513,1066.857056,1066.857056,1068.947388,1070.724121,1073.187622,1075.800415,1077.696655,1076.367798,1076.367798,1078.473022,1080.41394,1076.97998,1081.085815,1080.906738,1077.980347,1077.980347,1077.681763,1073.769897,1071.619995,1073.650513,1074.680664,1069.60437,1069.60437,1067.439453,1065.767212,1063.617188,1069.290771,1072.172363,1068.514404,1068.514404,1067.484253,1070.022339,1068.977295,1069.664063,1069.858154,1067.693237,1067.693237,1063.915771,1062.33313,1067.290039,1069.216187,1071.500488,1068.798096,1068.798096,1068.081421,1066.842163,1073.590698,1070.963013,1075.337646,1074.561279,1074.561279,1076.069214,1075.039063,1074.173096,1073.023438,1082.982056,1083.952515,1084.295898,1086.834106,1091.149048,1090.223267,1096.389648,1097.404907
Fiji,FJI,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/fj/flat/64.png,883483,.8834829926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.395651102,3.395651102,9.055069923,9.055069923,11.31883717,11.31883717,13.58260441,13.58260441,13.58260441,13.58260441,13.58260441,13.58260441,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,15.84637165,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,16.97825623,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,20.37390709,22.63767433,22.63767433,22.63767433,22.63767433,22.63767433,22.63767433,22.63767433,22.63767433,22.63767433,26.0333252,26.0333252,26.0333252,26.0333252,26.0333252,26.0333252,26.0333252
Finland,FIN,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/fi/flat/64.png,5515525,5.515524864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,.1813064069,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,1.813064098,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,54.391922,308.2208862,308.2208862,308.2208862,308.2208862,362.6128235,362.6128235,362.6128235,362.6128235,453.2660217,453.2660217,453.2660217,453.2660217,507.6579285,507.6579285,543.9192505,543.9192505,543.9192505,543.9192505,634.5724487,634.5724487,634.5724487,634.5724487,725.225647,725.225647,725.225647,725.225647,779.6175537,779.6175537,779.6175537,906.5320435,906.5320435,906.5320435,906.5320435,906.5320435,870.270752,870.270752,870.270752,870.270752,870.270752,924.6626587,924.6626587,924.6626587,997.1852417,997.1852417,997.1852417,997.1852417,997.1852417,997.1852417,997.1852417,1051.577148,1051.577148,1051.577148,1051.577148,1051.577148,1051.577148,1051.577148,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1124.099731,1160.360962,1160.360962,1196.622314,1196.622314,1196.622314,1196.622314,1196.622314,1196.622314,1196.622314,1214.75293,1214.75293,1214.75293,1214.75293,1214.75293,1214.75293,1214.75293,1232.883545,1232.883545,1232.883545,1232.883545,1232.883545,1232.883545,1232.883545,1247.388062,1247.388062,1247.388062,1247.388062,1247.388062,1247.388062,1247.388062,1254.640381,1254.640381,1254.640381,1254.640381,1254.640381,1254.640381,1254.640381,1260.07959,1260.07959,1260.07959,1260.07959,1260.07959,1260.07959,1260.07959,1265.518677,1265.518677,1265.518677,1265.518677,1265.518677,1265.518677,1265.518677,1278.210205,1278.210205,1278.210205,1278.210205,1278.210205,1278.210205,1278.210205,1287.275513,1287.275513,1287.275513,1287.275513,1287.275513,1287.275513,1287.275513,1305.406128,1305.406128,1305.406128
Ethiopia,ETH,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/et/flat/64.png,109224559,109.224556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0366218016,.0366218016,0,0,0,0,.0091554504,.0091554504,.0366218016,.0183109008,.0183109008,.0274663512,.0274663512,.0366218016,.0366218016,.0366218016,.0366218016,.0366218016,.0366218016,.0366218016,.0915545002,.0915545002,.1281763017,.1281763017,.137331754,.137331754,.137331754,.1464872062,.1464872062,.1464872062,.1464872062,.1922644526,.1922644526,.2288862616,.2655080557,.3753734529,.4577725232,.4577725232,.5310161114,.5401715636,.6042597294,.6317260861,.6866587996,.6866587996,.8331459761,.8514568806,.8514568806,.8697677851,.8880786896,.9063895941,.9613223076,.9704777598,.9887886643,.9887886643,1.025410414,1.034565926,1.034565926,1.062032223,1.098654032,1.116964936,1.126120448,1.17189765,1.382472992,1.391628504,1.45571661,1.528960228,1.657136559,1.748690963,1.803623676,1.904333711,1.913489103,1.986732721,2.114908934,2.252240896,2.288862705,2.398727894,2.572681665,3.149474859,3.305117607,3.469915628,3.671335697,3.973465443,4.129107952,4.53194809,4.989720345,5.676379204,6.75672245,7.772977352,8.551190376,9.420958519,10.27241516,11.10556126,11.87461948,12.92749596,13.60499954,14.13601494,15.45440006,18.44823265,19.51942062,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,22.24774361,49.87889481,50.40990829,51.68251801,52.96427917,54.621418,56.91027832,58.46670532,59.74847031,61.20418549,61.91831207,63.63037872,65.87346649,69.59057617,72.61187744,75.44091034,78.71855927,82.64624786,86.19856262,88.87195587,93.44052887,95.31739044,97.92669678,101.0212402,104.6284866,106.7525482,110.204155,113.1522141,114.6628571,118.4532166,121.8407364,123.9281769,127.3797836,132.5709229,137.2859802,139.730484,144.6194916,149.334549,154.0770721,159.4421692
Estonia,EST,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/ee/flat/64.png,1321977,1.321977019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7564427853,.7564427853,.7564427853,.7564427853,.7564427853,.7564427853,.7564427853,1.512885571,1.512885571,5.295099735,6.051542282,6.051542282,8.320870399,15.12885571,15.12885571,15.12885571,19.66751289,24.96261215,34.03992462,36.30925369,44.63012695,46.89945221,46.89945221,52.19455338,54.46388245,62.78475189,70.34918213,70.34918213,74.13139343,77.15716553,86.99092102,88.50380707,100.6068954,109.6842041,122.5437317,124.0566177,124.8130646,127.8388367,139.1854706,145.2370148,155.8272247,172.4689636,176.2511749,176.2511749,181.5462799,178.5205078,188.3542633,191.3800354,193.649353,195.9186859,195.9186859,197.4315643,199.7008972,206.5088806,532.5357056,565.0627441,567.3320923,568.088562,587.7560425,587.7560425,687.6065063,698.1967163,706.5175781,709.543335,709.543335,709.543335,723.1593018,1125.586914,1140.715698,1154.331665,1158.870361,1163.409058,1173.999268,1180.807251,1190.640991,1217.872925,1226.950195,1228.463135,1229.219604,1234.514648,1248.130615,1257.964355,1260.990112,1267.041748,1271.580322,1273.093262,1273.849731,1278.388306,1283.683472,1288.222046,1289.734985,1289.734985,1298.812256,1307.133179,1318.479858,1322.261963,1327.557129,1329.826416,1334.365112,1335.121582,1339.660156,1348.737549,1354.032593,1359.327759,1370.674316,1375.213013,1375.213013,1383.533936,1388.828979,1393.367676,1406.227173,1414.548096,1417.573853,1418.3302,1422.112427,1423.625366,1428.92041,1432.702637,1433.459106,1433.459106,1433.459106,1434.972046,1437.997803,1440.26709,1444.805786,1446.318604,1446.318604,1446.318604,1446.318604,1446.318604,1446.318604,1448.588013,1448.588013,1453.883057,1454.639526,1455.395996,1456.908813,1456.908813,1459.93457,1462.960327,1462.960327,1463.716797,1465.229736,1473.550537,1478.089233,1479.602173,1483.384277,1483.384277,1484.140747,1488.679443,1493.974487,1493.974487,1494.730957,1494.730957,1494.730957,1494.730957,1505.321167,1514.398438,1519.693604,1521.206421,1531.040283,1531.040283,1531.796631,1541.630371,1553.733521,1563.567261,1570.375244
